Apellidos	Bodega	Código	Nombre del artículo	Línea	No. de parte	Unidad	Cantidad disponible	Precio	Proveedor	Detalles del artículo
0131809	01	31809	M 25 1009SW 02L 160#	VAPOR	25 1009SW 02L 160#	CU	0	41559	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 25 - 1009 SW - 02L   0/160 psi Seco, Caja y bisel de acero inoxidable pulido 304, bisel tipo bayoneta, ventana de policarbonato, aguja ajustable, carátula de 2,1/2” Ø color blanco, caracteres negros, mecanismo en acero inoxidable, bourdón y socket de acero inoxidable 316, conexión lateral de 1/4” NPT, escala (psi), movimiento suspendido (PowerFlex) en acero inoxidable 300, exactitud Grado 1A de 1% sobre escala total. ASME B40.100"
0131810	01	31810	M 25 1009SWL 02L 40BR	VAPOR		CU	0	47260	ASHCROFT	
0131811	01	31811	"M 25 1009SW 02L 30""VACIO"	VAPOR	25 1009SW 02L 30/0IMV	CU	0	42764	ASHCROFT	
0131812	01	31812	M 25 1009SW 02L XLL 55#/4KG	VAPOR	25 1009SW 02L XLL 4KG/55#	CU	1	29621	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 25 - 1009 SW - 02L - XLL   0/55 psi y 0/4 kg/cm2 Seco, Caja y bisel de acero inoxidable pulido 304, bisel tipo bayoneta, ventana de policarbonato, aguja ajustable, carátula de 2,1/2” Ø color blanco, caracteres negros, mecanismo en acero inoxidable, bourdón y socket de acero inoxidable 316, conexión lateral de 1/4” NPT, doble escala (psi y kg/cm2), movimiento suspendido (PowerFlex) en acero inoxidable 300, (XLL) mecanismo para absorber vibraciones y pulsaciones sin requerir el llenado de líquido, exactitud Grado 1A de 1% sobre escala total. ASME B40.100"
0131813	01	31813	M 25 1009SW 02L 2BR	VAPOR	25 1009SW 02L 2BR	CU	0	44072	ASHCROFT	
0131814	01	31814	M 25 1009SW 02B XLL 55#/4KG SA	VAPOR	25 1009SW 02B XLL 55#	CU	3	33564	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 25 - 1009 SW - 02B - XLL   0/55 psi Seco, Caja y bisel de acero inoxidable pulido 304, bisel tipo bayoneta, ventana de policarbonato, aguja ajustable, carátula de 2,1/2” Ø color blanco, caracteres negros, mecanismo en acero inoxidable, bourdón y socket de acero inoxidable 316, conexión atrás de 1/4” NPT, escala (psi), movimiento suspendido (PowerFlex) en acero inoxidable 300, (XLL) mecanismo para absorber vibraciones y pulsaciones sin requerir el llenado de líquido, exactitud Grado 1A de 1% sobre escala total. ASME B40.100"
0131815	01	31815	M 25 1009SW 02L XC4LLMP 100BR	VAPOR	25 1009SW 02L XC4LLMP 100BR	CU	0	101621	ASHCROFT	
0131816	01	31816	M 25 1009SW 02L XC4LLMP 250BR	VAPOR		CU	0	101621	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 25 - 1009 SW - 02L   0/10.000 psi Seco, Caja y bisel de acero inoxidable pulido 304, bisel tipo bayoneta, ventana de policarbonato, aguja ajustable, carátula de 2,1/2” Ø color blanco, caracteres negros, mecanismo en acero inoxidable, bourdón y socket de acero inoxidable 316, conexión lateral de 1/4” NPT, escala (psi), movimiento suspendido (PowerFlex) en acero inoxidable 300, exactitud Grado 1A de 1% sobre escala total. ASME B40.100"
0131817	01	31817	M 25 1009SW 02L XLL 400BR	VAPOR	25 1009SW 02L XLL 400BR	CU	0	50645	ASHCROFT	
0131818	01	31818	M 25 1009SWL 02L 10BR	VAPOR	25 1009SWL 02L 10BR	CU	0	50020	ASHCROFT	
0131821	01	31821	"M 60 1009A 02L 30""V/0/15#"	VAPOR	60 1009A 02L 30/0/15	CU	1	101969	ASHCROFT	"Manovacuometro de bourdón, marca Ashcroft. (Vacío y presión positiva) Modelo: 60 - 1009 A - 02L   -30/0/15psi Seco, Caja y bisel en acero inoxidable, bisel tipo bayoneta, ventana de acrílico, aguja ajustable, carátula de 6” Ø color blanco, caracteres negros, doble escala (""hg - psi), bourdón bronce fosforado Grado A, punta de latón y socket latón, conexión inferior de ¼” NPT, movimiento en acero inoxidable 400, exactitud Grado B (1%) según norma ASME B 40.100."
0131824	01	31824	M 60 1009S 04L XLL 60BR	VAPOR		CU	0	159723	ASHCROFT	
0131825	01	31825	M 60 1009SL 02B XFF 6000# S/ATRAS	VAPOR		CU	0	229238	ASHCROFT	
0131830	01	31830	M 45 1279AS 04L 100#	VAPOR		CU	1	49287	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 45 - 1279 AS - 04L   0/100 psi Seco, Caja fenólica de “frente sólido” color negro, bisel roscado de polipropileno, ventana de vidrio, aguja micrométrica ajustable , carátula de 4½”Ø color blanco, caracteres negros, escala (psi), disco de seguridad de polipropileno, bourdón de bronce fosforado Grado A, punta de latón,  y socket de latón, conexión lateral de ½“ NPT, movimiento en acero inoxidable con recubrimiento de teflón, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131831	01	31831	M 45 1279SS 02L 4KG/55#	VAPOR	45 1279SS 02L 4KSC	CU	1	65452	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 45 - 1279 SS - 02L   0/4 kg/cm2 y 0/55 psi Seco, Caja fenólica de “frente sólido” color negro, bisel roscado de polipropileno, ventana de vidrio, aguja micrométrica ajustable , carátula de 4½”Ø color blanco, caracteres negros, doble escala (psi-kg/cm2), disco de seguridad de polipropileno, bourdón  y socket de acero inoxidable 316, conexión lateral de 1/4“ NPT, movimiento en acero inoxidable con recubrimiento de teflón, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131832	01	31832	"M 45 1279SS 02L XLL 30""VACIO"	VAPOR		CU	0	146952	ASHCROFT	"Manovacuometro de bourdón, marca Ashcroft.  (Vacío y presión positiva) Modelo: 45 - 1279 SS - 04L - XLL  -30/0/160psi Seco Caja fenólica de “frente sólido” color negro, bisel roscado de polipropileno, ventana de vidrio, aguja micrométrica ajustable , carátula de 4½”Ø color blanco, caracteres negros, escala (in hg - psi), disco de seguridad de polipropileno, bourdón  y socket de acero inoxidable 316, conexión lateral de 1/2“ NPT, movimiento en acero inoxidable con recubrimiento de teflón, (XLL) mecanismo para absorber vibraciones y pulsaciones sin requerir el llenado de líquido, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131833	01	31833	M 45 1279SS 02L XLL 30#	VAPOR		CU	0	116174	ASHCROFT	
0131834	01	31834	M 45 1279SS 02L XLL 100#	VAPOR		CU	0	87042	ASHCROFT	
0131835	01	31835	M 45 1279SS 02L XLL 300#	VAPOR		CU	0	87042	ASHCROFT	
0131872	01	31872	M 45 1279SS 04L XCGSG 70BR C/S	VAPOR		CU	2	198070	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 45 - 1279 SS - 04L- XSG - XCG  0/70 Bar Con sello de diafragma, Caja fenólica de “frente sólido” color negro, bisel roscado de polipropileno, (XSG) ventana de seguridad inastillable, aguja micrométrica ajustable , carátula de 4½”Ø color blanco, caracteres negros, escala (psi), disco de seguridad de polipropileno, bourdón  y socket de acero inoxidable 316, conexión lateral de 1/2“ NPT, movimiento en acero inoxidable con recubrimiento de teflón, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131873	01	31873	M 45 1279SS 02L 600#	VAPOR	45 1279SS 02L 600#	CU	0	66614	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 45 - 1279 SS - 02L    0/600 psi Seco, Caja fenólica de “frente sólido” color negro, bisel roscado de polipropileno, ventana de vidrio, aguja micrométrica ajustable, carátula de 4½”Ø color blanco, caracteres negros, escala (psi), disco de seguridad de polipropileno, bourdón  y socket de acero inoxidable 316, conexión lateral de ¼” NPT, movimiento en acero inoxidable con recubrimiento de teflón, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131881	01	31881	M 45 1377AS 02B XR4 420#/KG	VAPOR	45 1377AS 02B XR4 420#/KG	CU	0	105823	ASHCROFT	
0131882	01	31882	M 45 1379AS 04L 250KP/35#	VAPOR		CU	1	65432	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 45 - 1379 AS - 04L  0/250kPa y 0/35 psi Seco, Caja de aluminio de “frente sólido” con recubrimiento epóxico color negro, bisel roscado de polipropileno, ventana de vidrio, aguja micrométrica, carátula de 4½”Ø color blanco, caracteres negros, doble escala (kPa - psi), disco de seguridad de polipropileno, bourdón de bronce fosforado Grado A, punta de latón,  y socket de latón, conexión lateral de 1/2“ NPT, movimiento en acero inoxidable con recubrimiento de teflón, exactitud Grado 2A (+ - 0,5%) Sobre escala total, según norma ASME B 40.100."
0131883	01	31883	M 60 1379SS 04L XLL 25BR	VAPOR		CU	0	157772	ASHCROFT	
0131884	01	31884	M 60 1379SSH 04L XC4LLMNSG 3BR	VAPOR		CU	0	274543	ASHCROFT	
0131885	01	31885	M 60 1379SSH 04L XC4LLMNSG 10BR	VAPOR		CU	0	217347	ASHCROFT	
0131886	01	31886	M 60 1379SSH 04L XC4LLMNSG 16BR	VAPOR		CU	0	217347	ASHCROFT	"Manómetro de bourdón, marca Ashcroft. Modelo: 12 - 1010 S - 04L  0/60Bar  Seco, Caja en aluminio, recubierta con pintura epóxica negra y anillo de aluminio recubierto con pintura epóxica negra, ventana de vidrio, carátula de 12”Ø color blanco, caracteres negros, escala (Bar), bourdón y  socket de acero inoxidable 316L, conexión lateral de 1/2” NPT,   movimiento  suspendido en acero inoxidable 400 SS, recubierto de Teflón ® engranaje de piñón y el segmento, exactitud 1% sobre escala total (Grade 1A, ASME B40.100)."
0131887	01	31887	M 60 1379SSH 04L XC4LLMNSG 25BR	VAPOR		CU	0	217347	ASHCROFT	
0131889	01	31889	M 45 1188AS 04L 250MB	VAPOR	45 1188AS 04L 250MB	CU	1	169492	ASHCROFT	
0131890	01	31890	M 60 1379SSH 04L XC4DALLSG 11BR	VAPOR		CU	0	288297	ASHCROFT	"Manómetro de diafragma, marca Ashcroft. Para presiones Bajas Modelo: 25 - 1490 A - 02B   0/15 in. H2O, Seco Caja de acero pintado con pintura epóxica color negra, ventana de policarbonato a presión, carátula de 2,1/2” Ø color blanco, caracteres negros, mecanismo sensor de diafragma cápsula,  Diafragma de bronce  y socket de latón, conexión atrás de 1/4” NPT, escala (pulgadas de agua),  exactitud Grado A (2-1-2%) sobre escala total."
0131892	01	31892	M 85 1010A 04L XC4DALLSG 11BR	VAPOR		CU	0	280458	ASHCROFT	"Manómetro Digital, marca Ashcroft. Batería Modelo: 30 - 2074 - SD - 02L - XC4 30 psi Caja en acero inoxidable SS, carátula de 3” Ø LCD, socket de acero inoxidable 316, sensor de contacto acero inoxidable 17-4SS, conexión lateral de 1/4” NPT, escala estándar (psi), Unidades de ingeniería: 10 unidades de medida están disponibles; psi, In. H2O (con tres opciones de temperatura: 20 ° C, 60 ° C, 4 ° C), Ft, H2O, MPA, mBar, kPa, kg/cm2, Bar, inHg y mmHg,  exactitud Grado 3A ASME B40.100  (+ - 0.25% of span), IP65 Resistente a la intemperie, (XC4) Con Certificado de calibración."
0131893	01	31893	M 30 2074SD 02L XC4 300#	VAPOR	30 2074SD 02L XC4 300#	CU	0	381101	ASHCROFT	"Manómetro Digital, marca Ashcroft. Batería Modelo: 30 - 2074 - SD - 02L - XC4 300 psi Caja en acero inoxidable SS, carátula de 3” Ø LCD, socket de acero inoxidable 316, sensor de contacto acero inoxidable 17-4SS, conexión lateral de 1/4” NPT, escala estándar (psi), Unidades de ingeniería: 10 unidades de medida están disponibles; psi, In. H2O (con tres opciones de temperatura: 20 ° C, 60 ° C, 4 ° C), Ft, H2O, MPA, mBar, kPa, kg/cm2, Bar, inHg y mmHg,  exactitud Grado 3A ASME B40.100  (+ - 0.25% of span), IP65 Resistente a la intemperie, (XC4) Con Certificado de calibración."
0131894	01	31894	"M 30 2174SD 02L 30""VACIO"	VAPOR	30 2174SD 02L 30/0IMV	CU	0	387597	ASHCROFT	
0131896	01	31896	M 30 2074SD 02L 10.000#	VAPOR		CU	0	269427	ASHCROFT	
0131899	01	31899	LOT ACC/MANOMETROS 1279 ASHCROFT	VAPOR		LOT	0	2774444	ASHCROFT	
0131900	01	31900	MANOM 64MM 0/10 BAR JUMO	VAPOR	NO	CU	3	7140	ITINSA	
0131910	01	31910	MANOM 64MM 0/25 BAR JUMO	VAPOR	NO	CU	6	7140	ITINSA	
0132220	01	32220	MANOM 64MM 21KG/300# METRON	VAPOR	NO	CU	6	7235	ITINSA	
0132225	01	32225	"MANOM 64MM 30""V/0/28# METRON"	VAPOR	NO	CU	4	2986.35	ITINSA	
0132290	01	32290	MANOM 89MM 0/2KG CM2 W	VAPOR	NO	CU	1	4003.4	ITINSA	
0132300	01	32300	MANOM 89MM 0/60# TL35P W	VAPOR	NO	CU	13	4003.4	ITINSA	
0132310	01	32310	MANOM 89MM 2KG/30# TL35P W	VAPOR	NO	CU	1	4003.4	ITINSA	
0132315	01	32315	MANOM 89MM 4KG/60# TL35P W	VAPOR	NO	CU	9	4003.4	ITINSA	
0132334	01	32334	MANOM 89MM 21KG/300# METRON	VAPOR	NO	CU	1	4273.8	ITINSA	
0132335	01	32335	MANOM 89MM 21KG/300# TL35P W	VAPOR	NO	CU	1	4003.4	ITINSA	
0132400	01	32400	MANOM 114MM 0/2KG	VAPOR	NO	CU	5	7137.15	ITINSA	
0132401	01	32401	MANOM 114MM 0/2KG WEIIS	VAPOR	NO	CU	2	7137.15	ITINSA	
0132402	01	32402	MANOM 114MM 0/4KG CM2 W	VAPOR	NO	CU	1	7137.15	ITINSA	
0132403	01	32403	MANOM 114MM 0/7KG WEIIS	VAPOR	NO	CU	2	7137.15	ITINSA	
0132404	01	32404	MANOM 101MM 0/16KG CM2 N FIMA	VAPOR	NO	CU	2	7137.15	ITINSA	
0132415	01	32415	MANOM 114MM 4KG/60# TL45P W	VAPOR	NO	CU	0	7137.15	ITINSA	
0132465	01	32465	MANOM 152MM 0/2KG CM2 MASHALL	VAPOR	NO	CU	1	8528.5	ITINSA	
0132470	01	32470	MANOM 152MM 0/4KG CM2 W	VAPOR	NO	CU	4	8528.5	ITINSA	
0132690	01	32690	TERMOSTATO AMF 1 50/200C JUMO	VAPOR	NO	CU	2	48210.35	ITINSA	
0133740	01	33740	"CEPILLO CAB TURCO 82MM 3 1/4"""	VAPOR	NO	CU	39	706.9	ITINSA	
0133745	01	33745	"CEPILLO CAB TURCO 89MM 3 1/2"""	VAPOR	NO	CU	62	768.75	ITINSA	
0133750	01	33750	"CEPILLO CAB TURCO 95MM 3-3/4"""	VAPOR	NO	CU	8	832.9	ITINSA	
0133822	01	33822	"CEPILLO ESPIRAL 89MM 3-1/2"""	VAPOR	NO	CU	9	0	ITINSA	
0144395	01	44395	"VALV BOLA VINTROL C/F C-300 2"""	VAPOR	4303-1263419999	CU	2	266332.5	VINTROL	
0144472	01	44472	VALV COMP A/C SOLD BONEY 1-1/2	VAPOR	HL-11-SW	CU	8	91118	BONNEY	"Válvula de compuerta marca Bonney, cuerpo en acero al carbón A105N, Empaques de la válvula en Grafito, Conexiones según ANSI B16.11. Conexión de 1-1/2"" soldable."
0170301	01	70301	GRANALLA BLACKBLAST MED/1240 50LB	VAPOR		SC	0	8547	OPTA MINERALS	
0170302	01	70302	GRANALLA EBONYGRIT #14 50LB	VAPOR		SC	155	7849	OPTA MINERALS	
0170303	01	70303	GRANALLA EBONYGRIT #20 50LB	VAPOR		SC	193	8038	OPTA MINERALS	
0136920	01	36920	ACOPLE CADENA #4012	TRANSMISION	NO	CU	19	18500	ITINSA	
0137000	01	37000	TORNILLOS P/COBER GRID 1050/60	TRANSMISION	69790405434	JGO	1	13706	LOVEJOY	Acople marca Lovejoy modelo Nyflex inoxidable modelo 00025.
0137002	01	37002	JUNTA UNIVERSAL LOV D14	TRANSMISION	68514416117	CU	1	267691	LOVEJOY	"Junta universal marca lovejoy, modelo D-14, máximo 48mm."
0137003	01	37003	HUB NYFLEX 69790400012	TRANSMISION	69790400012	CU	4	53635	LOVEJOY	Hub para acople Lovejoy modelo Nyflex 69790400012.
0137004	01	37004	REP ACOPLE NYFLEX 69790400026	TRANSMISION	69790400026	CU	27	20606	LOVEJOY	"Repuesto para acople Nyflex, hecho de nylon, resistente a la corrosión y ligera. Máxima temperatura -40/150°C"
0137005	01	37005	JUNTA UNIVERSAL LOV D4-SS 31057	TRANSMISION	68514431057	CU	3	68753	LOVEJOY	
0137008	01	37008	HUB AL-095	TRANSMISION		CU	0	8333	LOVEJOY	Hub para acople Lovejoy modelo AL-095 (aluminio)
0137009	01	37009	ESPACEADOR 5SC35 SPCR 36524	TRANSMISION		CU	0	18145	LOVEJOY	Hub para acople Lovejoy modelo L-110
0137010	01	37010	HUB 7SC35 SPCR 68514436532	TRANSMISION	68514436532	CU	4	28601	LOVEJOY	
0137011	01	37011	HUB SOLID 1070	TRANSMISION		CU	3	69822	LOVEJOY	Hub para acople Lovejoy modelo L-150
0137012	01	37012	HUB SOLID CJ-38A	TRANSMISION		CU	4	22721	LOVEJOY	Hub para acople Lovejoy modelo S-FLEX 5J.
0137013	01	37013	HUB SOLID CJ-48B	TRANSMISION		CU	8	63489	LOVEJOY	
0137014	01	37014	HUB SOLID 1020	TRANSMISION		CU	2	17450	LOVEJOY	
0137015	01	37015	HUB SOLID 38A	TRANSMISION		CU	8	22818	LOVEJOY	
0137016	01	37016	SEGURO P/REP ACOPLE NYFLEX	TRANSMISION	69790400028	KIT	8	4206	LOVEJOY	
0137020	01	37020	HUB SHAFT SOLID 1060 01239	TRANSMISION	69790101239	CU	2	49648.2	LOVEJOY	Hub para acople Lovejoy Grid modelo 1060.
0137021	01	37021	SPACER HUB 1060 S-2.344W/HDW	TRANSMISION	69790406297	CU	0	205885	LOVEJOY	"Acople marca LoveJoy modelo EC100, torque nominal 110 IN-LBS, Torneado máximo de 10mm soporta un rango de temperatura de -40 a 100°C."
0137022	01	37022	ACOPLE LOVEJOY F-3E C/ACC	TRANSMISION		CU	0	780881	LOVEJOY	
0137023	01	37023	"ACOPLE LOVEJOY SLD 1500 1-1/4"""	TRANSMISION	69790498084	CU	1	23953.65	LOVEJOY	"Dispositivo de bloqueo marca Lovejoy para eje interno de torque estándar, modelo SLD 1500 1-1/4. Autodesconectable y no autoajustable."
0137024	01	37024	ACOPLE EC100 BEAM 10MM X 10MM	TRANSMISION	68514456692	CU	0	46187	LOVEJOY	"Acople marca Lovejoy modelo U87R, máximo a tornear 3/4""/22mm, para compensar altos niveles de des alineamiento, acoplamiento de 1 sola pieza, hasta 250°F máximo y en acero inoxidable hasta 600°F, resistente al aceite, grasa, suciedad."
0137027	01	37027	ACOPLE LOVEJOY CJ-19B 19X19	TRANSMISION	68514461154 HUB	CU	4	15983	LOVEJOY	"Acople marca LoveJoy modelo CJ-19, torque nominal 300 in-lb, Torneado máximo de 24mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137028	01	37028	ACOPLE LOVEJOY CJ-19A	TRANSMISION	68514461159	CU	2	21600	LOVEJOY	"Acople marca LoveJoy modelo CJ-19, torque nominal 300 in-lb, Torneado máximo de 19mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137029	01	37029	ACOPLE LOVEJOY CJ-19A ALUMINIO	TRANSMISION	68514471441	CU	2	16842	LOVEJOY	
0137030	01	37030	ACOPLE LOVEJOY CJ-24B	TRANSMISION	68514460880-HUB	CU	0	24750	LOVEJOY	"Acople marca LoveJoy modelo CJ-24, torque nominal 1000 in-lb, Torneado máximo de 32mm y elastómero de  color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137032	01	37032	ACOPLE LOVEJOY CJ-24A	TRANSMISION	68514474322	CU	5	26632	LOVEJOY	"Acople marca LoveJoy modelo CJ-24, torque nominal 1000 in-lb, Torneado máximo de 24mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137035	01	37035	ACOPLE LOVEJOY CJ-28A	TRANSMISION	68514474845 HUB	CU	9	37507	LOVEJOY	"Acople marca LoveJoy modelo CJ-28, torque nominal 2830 in-lb, Torneado máximo de 28mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137036	01	37036	ACOPLE LOVEJOY CJ-28B 25X25	TRANSMISION	68514460881	CU	1	36974	LOVEJOY	"Acople marca LoveJoy modelo CJ-28, torque nominal 2830 in-lb, Torneado máximo de 38mm y elastómero de color roja soporta un rango de temperatura de-40 °F A 248 °F."
0137039	01	37039	ACOPLE LOVEJOY CJ-38A ALUMINIO	TRANSMISION		CU	0	47500	LOVEJOY	"Acople marca LoveJoy modelo CJ-38, torque nominal 5750 in-lb, Torneado máximo de 38mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137040	01	37040	ACOPLE LOVEJOY CJ-38A	TRANSMISION	68514475458 HUB	CU	0	63725	LOVEJOY	"Acople marca LoveJoy modelo CJ-38, torque nominal 5750 in-lb, Torneado máximo de 38mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137041	01	37041	ACOPLE LOVEJOY CJ-38B 35X35	TRANSMISION	68514460882-HUB	CU	11	55367	LOVEJOY	"Acople marca LoveJoy modelo CJ-38, torque nominal 5750 in-lb, Torneado máximo de 45mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
0137042	01	37042	ACOPLE LOVEJOY CJ-38A 25X25	TRANSMISION	68514472002	CU	0	49297	LOVEJOY	"Acople marca LoveJoy modelo CJ-38, torque nominal  5750 in-lb, Torneado máximo de 45mm y elastómero de color roja soporta un rango de temperatura de -40 °F A 248 °F."
